idBulan,metode,nama,instansi,lokasi,jenis,waktu,idMetode,id,pagu,idJenisPengadaan,satuanKerja,preprocessing,kategori_kmeans,kategori_lda
2,Tender,"Rehabilitasi dan Renovasi Sarana Prsarana Madrasah Kabupaten Nagakeo, Flores Timur, dan Alor",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Nagekeo (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742983,10000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,rehabilitasi renovasi sarana prsarana madrasah kabupaten nagakeo flores timur alor,17,0
2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Sumba Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Sumba Timur (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742926,16000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,rehabilitasi renovasi sarana prasarana sekolah kab sumba timur,11,0
2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Kupang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Kupang (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742925,16000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,rehabilitasi renovasi sarana prasarana sekolah kab kupang,11,0
2,Tender,Rehablitasi dan Renovasi Sarana Prasarana Sekoah Kab.Manggarai Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Manggarai Timur (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742980,36000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,rehablitasi renovasi sarana prasarana sekoah kab.manggarai timur,13,0
2,Tender,Rehabilitasi dan Renovasi Sarana dan Prasarana Sekolah Kab.Lembata,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Lembata (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742979,26000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,rehabilitasi renovasi sarana prasarana sekolah kab.lembata,11,0
2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab.Ende,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Ende (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742975,16000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,rehabilitasi renovasi sarana prasarana sekolah kab.ende,11,0
2,Tender,PENGADAAN JEMBATAN GANTUNG PEJALAN KAKI BENTANG 42 M DAN 60 M,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Barang, ",2020-02-01,13,22740908,41408400000,0,DIREKTORAT JEMBATAN,pengadaan jembatan gantung pejalan kaki bentang 42 m 60 m,4,4
2,Tender,PENGADAAN JEMBATAN RANGKA BAJA PERMANEN,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Barang, ",2020-02-01,13,22740911,150000000000,0,DIREKTORAT JEMBATAN,pengadaan jembatan rangka baja permanen,18,4
2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Sumba Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Sumba Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742924,14000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,rehabilitasi renovasi sarana prasarana sekolah kab sumba barat,11,0
2,Seleksi,PANDUAN PERENCANAAN TEKNIS VOIDED SLAB,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22740903,1155555000,0,DIREKTORAT JEMBATAN,panduan perencanaan teknis voided slab,7,0
2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kota Kupang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Kupang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742921,3460000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,rehabilitasi renovasi sarana prasarana sekolah kota kupang,11,0
2,Seleksi,PANDUAN PERENCANAAN TEKNIS DAN PELAKSANAAN JEMBATAN GANTUNG PEJALAN KAKI,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22740904,1171346000,0,DIREKTORAT JEMBATAN,panduan perencanaan teknis pelaksanaan jembatan gantung pejalan kaki,3,0
2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Rote Ndao,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Rote Ndao (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742922,4000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,rehabilitasi renovasi sarana prasarana sekolah kab rote ndao,6,0
2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Sumba Tengah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Sumba Tengah (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742923,6000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,rehabilitasi renovasi sarana prasarana sekolah kab sumba tengah,11,0
2,Tender,Optimalisasi SPAM IKK Masni dan IKK Warmare Kabupaten Manokwari,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua Barat-Manokwari (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743085,5500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI PAPUA BARAT,optimalisasi spam ikk masni ikk warmare kabupaten manokwari,4,10
2,Tender,Optimalisasi SPAM IKK Bomberay dan IKK Karas Kabupaten Fakfak,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua Barat-Fak-Fak (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743083,12000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI PAPUA BARAT,optimalisasi spam ikk bomberay ikk karas kabupaten fakfak,1,10
2,Tender,Optimalisasi SPAM IKK Manokwari di Kawasan Universitas Papua (UNIPA) Kabupaten Manokwari,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua Barat-Manokwari (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743082,10000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI PAPUA BARAT,optimalisasi spam ikk manokwari kawasan universitas papua unipa kabupaten manokwari,10,0
2,Tender,Optimalisasi SPAM IKK Anggris dan Kawasan Warayaru Kabupaten Teluk Wondama,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua Barat-Teluk Wondama (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743084,5000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI PAPUA BARAT,optimalisasi spam ikk anggris kawasan warayaru kabupaten teluk wondama,3,10
2,Tender,Optimalisasi SPAM IKK Manimeri dan IKK Bintuni Kabupaten Teluk Bintuni,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua Barat-Teluk Bintuni (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743081,6500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI PAPUA BARAT,optimalisasi spam ikk manimeri ikk bintuni kabupaten teluk bintuni,15,10
2,Tender,Pembangunan Jaringan Perpipaan SPAM IKK Manokwari untuk Kawasan Manokwari Selatan Kabupaten Manokwari,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua Barat-Manokwari (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743080,5000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI PAPUA BARAT,pembangunan jaringan perpipaan spam ikk manokwari kawasan manokwari selatan kabupaten manokwari,10,0
2,Tender,Pembangunan IPAL Skala Kawasan Kampus UNIPA Kabupaten Manokwari,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua Barat-Manokwari (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743078,5000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI PAPUA BARAT,pembangunan ipal skala kawasan kampus unipa kabupaten manokwari,10,0
2,Tender,Supervisi Rehabilitasi Jaringan Irigasi Air Tanah (JIAT) Kab. Gunungkidul[ 1 KEG],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Gunung Kidul (Kab.), ","Jasa Konsultansi, ",2020-02-01,13,22744105,300000000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR  SERAYU-OPAK,supervisi rehabilitasi jaringan irigasi air tanah jiat kab gunungkidul 1 keg,16,10
2,Tender,Pembangunan SPAM Kota Bandar Lampung Mendukung KPBU,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Lampung-Bandar Lampung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742292,117000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI LAMPUNG,pembangunan spam kota bandar lampung mendukung kpbu,0,0
2,Seleksi,EVALUASI PERFORMANCE PERKERASAN JALAN,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22740898,2200000000,0,DIREKTORAT PEMBANGUNAN JALAN,evaluasi performance perkerasan jalan,1,0
2,Seleksi,IDENTIFIKASI DAN REKOMENDASI GEOMETRIK JALAN PADA LOKASI BERMASALAH,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22740897,2000000000,0,DIREKTORAT PEMBANGUNAN JALAN,identifikasi rekomendasi geometrik jalan lokasi bermasalah,9,0
2,e-Purchasing,Pengadaan Peralatan dan Fasilitas Perkantoran,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Barang, ",2020-02-01,9,22740808,150000000,0,BIRO PERENCANAAN ANGGARAN DAN KERJASAMA LUAR NEGERI,pengadaan peralatan fasilitas perkantoran,8,8
2,Tender,"Pembangunan SPAM  Kap. 5 L/detik, Desa Way Muli, Kec. Rajabasa, Kab. Lampung Selatan",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Lampung-Lampung Selatan (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742290,2739850000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI LAMPUNG,pembangunan spam kap 5 l/detik desa way muli kec rajabasa kab lampung selatan,0,0
2,Seleksi,Masukan Teknis Struktur Program dan Anggaran Kementerian PUPR 2020-2024,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22740809,780000000,0,BIRO PERENCANAAN ANGGARAN DAN KERJASAMA LUAR NEGERI,masukan teknis struktur program anggaran kementerian pupr 2020-2024,3,3
2,Tender,Rehabiltasi dan Renovasi Sarana Prasarana Sekolah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Selatan-Banjarmasin (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742636,12600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN SELATAN,rehabiltasi renovasi sarana prasarana sekolah,11,0
2,Tender,Rehabilitasi dan Renovasi Sarana dan Prasarana Madrasah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Selatan-Banjarmasin (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742640,18915947000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN SELATAN,rehabilitasi renovasi sarana prasarana madrasah,11,0
2,Tender,Pembangunan SPAM Reg. Mojolamong (Pengembangan JDU Kab. Lamongan),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Mojokerto (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742529,42200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TIMUR,pembangunan spam reg mojolamong pengembangan jdu kab lamongan,1,0
2,Tender,Optimalisasi SPAM PPI Gayam Kab. Sumenep,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Sumenep (Kab.), ","Jasa Konsultansi, ",2020-02-01,13,22742530,4500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TIMUR,optimalisasi spam ppi gayam kab sumenep,0,10
2,Tender,Optimalisasi SPAM PPI Pasongsongan Kab. Sumenep,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Sumenep (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742528,4500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TIMUR,optimalisasi spam ppi pasongsongan kab sumenep,0,10
2,Seleksi,Identifikasi Kawasan Kekeringan DIY,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22741857,300000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH DI YOGYAKARTA,identifikasi kawasan kekeringan diy,4,0
2,Seleksi,Konsultan Supervisi Pembangunan NUWSP Kab. Lamongan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Surabaya (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742531,50000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TIMUR,konsultan supervisi pembangunan nuwsp kab lamongan,1,1
2,Tender,"Peningkatan TPA Pengengat (Desa Pengengat, Kec Pujut, Kab. Lombok Tengah)",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Barat-Lombok Tengah (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742871,30000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI NUSA TENGGARA  BARAT,peningkatan tpa pengengat desa pengengat kec pujut kab lombok tengah,6,10
2,Seleksi,Paket - 29 Perencanaan Longsor Provinsi Sumatera Utara (DED),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Medan (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22741063,2744550000,0,PERENCANAAN DAN PENGAWASAN JALAN NASIONAL PROVINSI SUMATERA UTARA,paket 29 perencanaan longsor provinsi sumatera utara ded,12,2
2,Tender,Rehabilitasi TPA Kab. Lombok Utara (Penanganan Pasca Bencana),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Barat-Lombok Utara (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742870,8500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI NUSA TENGGARA  BARAT,rehabilitasi tpa kab lombok utara penanganan pasca bencana,4,10
2,Tender,Pembangunan IPA Kap. 100 L/det SPAM Bintang Bano Kab. Sumbawa Barat Tahap I,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Barat-Sumbawa Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742873,50000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI NUSA TENGGARA  BARAT,pembangunan ipa kap 100 l/det spam bintang bano kab sumbawa barat tahap i,2,0
2,Seleksi,Paket - 27 Perencanaan Teknik Jalan dan Jembatan 01 (DED),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Medan (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22741064,2994550000,0,PERENCANAAN DAN PENGAWASAN JALAN NASIONAL PROVINSI SUMATERA UTARA,paket 27 perencanaan teknik jalan jembatan 01 ded,18,2
2,Tender,Pembangunan Jaringan Perpipaan SPAM Sigar Penjalin untuk Kawasan 3 Gili,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Barat-Lombok Utara (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742879,28500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI NUSA TENGGARA  BARAT,pembangunan jaringan perpipaan spam sigar penjalin kawasan 3 gili,10,0
2,Seleksi,Paket - 28 Perencanaan Teknik Jalan dan Jembatan 02 (DED),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Medan (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22741065,2994550000,0,PERENCANAAN DAN PENGAWASAN JALAN NASIONAL PROVINSI SUMATERA UTARA,paket 28 perencanaan teknik jalan jembatan 02 ded,13,2
2,Tender,Pembangunan Jaringan Perpipaan SPAM IKK Gangga Kab. Lombok Utara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Barat-Lombok Utara (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742878,13000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI NUSA TENGGARA  BARAT,pembangunan jaringan perpipaan spam ikk gangga kab lombok utara,10,0
2,Seleksi,MK Penataan Kawasan Gunung Kemukus Kabupaten Sragen,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Sragen (Kab.), ","Jasa Konsultansi, ",2020-02-01,15,22742453,1200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TENGAH,mk penataan kawasan gunung kemukus kabupaten sragen,8,10
2,Seleksi,Paket - 30 Perencanaan Teknik Penggantian / Duplikasi / Pembangunan Jembatan (DED),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Medan (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22741066,2229495000,0,PERENCANAAN DAN PENGAWASAN JALAN NASIONAL PROVINSI SUMATERA UTARA,paket 30 perencanaan teknik penggantian duplikasi pembangunan jembatan ded,13,3
2,Tender,PRESERVASI DAN PELEBARAN MENAMBAH LAJUR JALAN PALUR-SRAGEN-MANTINGAN,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Sragen (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22745581,78420019000,0,488119,preservasi pelebaran menambah lajur jalan palur-sragen-mantingan,7,10
2,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Pendidikan Madrasah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Tangerang (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742331,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BANTEN,supervisi rehabilitasi renovasi sarana prasarana pendidikan madrasah,11,1
2,Tender,"Pembangunan Jaringan Perpipaan SPAM IKK Paranginan Mendukung KSPN Danau Toba, Kab. Humbang Hasundutan",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Humbang Hasundutan (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742062,9080000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SUMATERA UTARA,pembangunan jaringan perpipaan spam ikk paranginan mendukung kspn danau toba kab humbang hasundutan,16,0
2,Tender,Pembangunan TPA Cigeulis Kab. Pandeglang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Pandeglang (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742310,15000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BANTEN,pembangunan tpa cigeulis kab pandeglang,10,0
2,Tender,Pembangunan Jaringan Perpipaan SPAM IKK Simanindo untuk kawasan Tomok Mendukung KSPN Danau Toba Kab. Samosir,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Samosir (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742061,9000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SUMATERA UTARA,pembangunan jaringan perpipaan spam ikk simanindo kawasan tomok mendukung kspn danau toba kab samosir,6,0
2,Tender,Optimalisasi SPAM IKK Halongonan Kabupaten Padang Lawas Utara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Padang Lawas Utara (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742060,6349278000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SUMATERA UTARA,optimalisasi spam ikk halongonan kabupaten padang lawas utara,0,0
2,Seleksi,"Supervisi Optimalisasi SPAM IKK Pakkat, Kab. Humbang Hasundutan",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Humbang Hasundutan (Kab.), ","Jasa Konsultansi, ",2020-02-01,15,22742053,152643000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SUMATERA UTARA,supervisi optimalisasi spam ikk pakkat kab humbang hasundutan,1,10
2,Tender,Pembangunan Infrastruktur Permukiman Kota Baru Maja Kab. Lebak,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Lebak (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742304,14799000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BANTEN,pembangunan infrastruktur permukiman kota baru maja kab lebak,6,1
2,Seleksi,Supervisi Optimalisasi SPAM IKK Portibi Kab. Padang Lawas Utara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Padang Lawas Utara (Kab.), ","Jasa Konsultansi, ",2020-02-01,15,22742052,109550000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SUMATERA UTARA,supervisi optimalisasi spam ikk portibi kab padang lawas utara,0,0
2,Tender,Rehabilitasi Sarana Prasarana Pendidikan Dasar dan Menengah Kab. Lebak 2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Lebak (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742329,40550000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BANTEN,rehabilitasi sarana prasarana pendidikan dasar menengah kab lebak 2,19,0
2,Tender,Optimalisasi SPAM IKK Portibi Kabupaten Padang Lawas Utara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Padang Lawas Utara (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742058,1500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SUMATERA UTARA,optimalisasi spam ikk portibi kabupaten padang lawas utara,0,0
2,Tender,Peningkatan Kualitas Permukiman Kumuh Kab. Pandeglang Kawasan Teluk,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Pandeglang (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742307,10000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BANTEN,peningkatan kualitas permukiman kumuh kab pandeglang kawasan teluk,3,10
2,Tender,Rehabilitasi Sarana Prasarana Pendidikan Dasar dan Menengah Kab. Lebak 1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Lebak (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742328,40550000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BANTEN,rehabilitasi sarana prasarana pendidikan dasar menengah kab lebak 1,19,0
2,Tender,Peningkatan Kualitas Permukiman Kumuh Kab. Tangerang Kawasan Mauk (Ketapang),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Tangerang (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742305,17500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BANTEN,peningkatan kualitas permukiman kumuh kab tangerang kawasan mauk ketapang,3,10
2,Tender,Pembangunan Jaringan Perpipaan SPAM IKK Pundong untuk Kec. Pundong Kab. Bantul,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742511,2000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI D.I. YOGYAKARTA,pembangunan jaringan perpipaan spam ikk pundong kec pundong kab bantul,6,0
2,Tender,"Pembangunan Jaringan Perpipaan SPAM IKK Jetis untuk Kec Jetis, Kab. Bantul",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742512,2000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI D.I. YOGYAKARTA,pembangunan jaringan perpipaan spam ikk jetis kec jetis kab bantul,6,0
2,Tender,Rehabilitasi Sarana Prasarana Pendidikan Dasar dan Menengah Kab. Tangerang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Tangerang (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742326,17900001000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BANTEN,rehabilitasi sarana prasarana pendidikan dasar menengah kab tangerang,19,0
2,Seleksi,Supervisi Optimalisasi SPAM IKK Halongonan Kab. Padang Lawas Utara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Padang Lawas Utara (Kab.), ","Jasa Konsultansi, ",2020-02-01,15,22742054,325760000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SUMATERA UTARA,supervisi optimalisasi spam ikk halongonan kab padang lawas utara,0,0
2,Seleksi,"Supervisi Pembangunan Jaringan Perpipaan SPAM IKK Paranginan Mendukung KSPN Danau Toba, Kab. Humbang Hasundutan",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Humbang Hasundutan (Kab.), ","Jasa Konsultansi, ",2020-02-01,15,22742056,449000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SUMATERA UTARA,supervisi pembangunan jaringan perpipaan spam ikk paranginan mendukung kspn danau toba kab humbang hasundutan,16,0
2,Tender,"Optimalisasi SPAM IKK Pakkat, Kab. Humbang Hasundutan",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Humbang Hasundutan (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742059,2302305000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SUMATERA UTARA,optimalisasi spam ikk pakkat kab humbang hasundutan,1,10
