,idBulan,metode,nama,instansi,lokasi,jenis,waktu,idMetode,id,pagu,idJenisPengadaan,satuanKerja
609,1,Seleksi,Masukan Teknis Evaluasi Kinerja Keterpaduan Program Pembangunan Infrastruktur Permukiman (K),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741797,1200000000,0,DIREKTORAT KETERPADUAN INFRASTRUKTUR PERMUKIMAN
610,1,Tender,Pembangunan Jaringan Perpipaan SPAM Distrik Skanto dan Arso Untuk Kawasan Wulukubun Kab. Keerom,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua-Keerom (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22743071,13770072000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI PAPUA
611,1,Tender,Pembangunan Drainase Lingkungan Kab. Kepulauan Selayar,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Makassar (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742782,4700000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SULAWESI SELATAN
612,1,Seleksi,Konsultan Supervisi Konstruksi SPAM Regional Banjarbakula,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Selatan-Banjarmasin (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742626,1800000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN SELATAN
613,1,Seleksi,Supervisi Pembangunan TPST 3R Kota Depok 1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Depok (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742379,200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA BARAT
614,1,Seleksi,Supervisi Pembangunan TPST 3R Kota Depok 2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Depok (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742378,200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA BARAT
615,1,Seleksi,Supervisi Pembangunan TPST 3R Kota Bekasi,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bekasi (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742377,200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA BARAT
616,1,Tender,Pembangunan IPLT Kota Dumai,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Riau-Dumai (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742149,7000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI RIAU
617,1,Tender,Pembangunan IPLT Kabupaten Rokan Hulu,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Riau-Rokan Hulu (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742148,7000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI RIAU
618,1,Seleksi,Kajian dampak kegiatan PISEW,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741749,2500000000,0,INFRASTRUKTUR BERBASIS MASYARAKAT
619,1,Tender,Peningkatan Kualitas Permukiman Kumuh Perkotaan Kawasan Kelurahan Perawang Kecamatan Tualang Kabupaten Siak,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Riau-Siak (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742139,5750000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI RIAU
620,1,Seleksi,Konsultan Teknis Pengendalian PISEW tahun 2020,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741750,6000000000,0,INFRASTRUKTUR BERBASIS MASYARAKAT
621,1,Seleksi,Supervisi Pembangunan Jaringan Perpipaan SPAM Perkotaan Kabupaten Tasikmalaya,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742345,720000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
622,1,Seleksi,Kegiatan AMDAL dan LARAP Kawasan KSN YIA,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22744748,2490450000,0,633863
623,1,Seleksi,Supervisi Pembangunan Jaringan Perpipaan SPAM IKK Sukaresik Kabupaten Tasikmalaya (Lanjutan),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Tasikmalaya (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742346,720000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
624,1,Tender,Pembangunan IPLT Bojong Mengger Kabupaten Ciamis,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Ciamis (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742340,5000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
625,1,Seleksi,Supervisi Pembangunan IPLT Bojong Mengger Kabupaten Ciamis,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Ciamis (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742339,250000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
626,1,Tender,"Pembangunan Jaringan Perpipaan SPAM IKK Parapat Mendukung KSPN Danau Toba, Kab. Simalungun",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Simalungun (Kab.), ","Jasa Konsultansi, ",2020-01-01,13,22742089,23600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SUMATERA UTARA
627,1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742361,13630000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
628,1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Madrasah Jawa Barat 2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742364,8925000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
629,1,Seleksi,DED Drainase Kota Magelang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Magelang (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22744747,1490450000,0,633863
630,1,Seleksi,Supervisi Rehabilitasi dan Renovasi sarana prasarana Kab.Nagekeo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Nagekeo (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742972,1639440000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR
631,1,Seleksi,Supervisi Rehabilitasi dan renovasi sarana prasarana sekolah Kab.Ngada,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Ngada (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742965,388640000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR
632,1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 8,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742358,9680775000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
633,1,Seleksi,Supervisi Pembangunan TPA Kepulauan Tanimbar,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara Barat (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742989,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU
634,1,Seleksi,Detail Desain Embung/Telaga WS Progo Opak Serang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22744750,991400000,0,633863
635,1,Seleksi,Supervisi Pembangunan Broncaptering Kapasitas 5 L/dt SPAM Kawasan Desa Krogowanan Kec. Sawangan Kabupaten Magelang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Magelang (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742421,400000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
636,1,Tender,Pembangunan TPA Kepulauan Tanimbar,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742988,15000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU
637,1,Seleksi,Supervisi Pembangunan TPST Kab. Banyumas Lokasi 4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742408,300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
638,1,Seleksi,Supervisi Pembangunan TPST Kab. Banyumas Lokasi 3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742407,300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
639,1,Seleksi,Desain Embung di Pusat Informasi Agro Teknologi (PIAT) UGM Berbah[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22744751,991400000,0,633863
640,1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah KALBAR 3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742605,32000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT
641,1,Tender,Pembangunan TPST Kab. Banyumas Lokasi 3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742414,3500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
642,1,Tender,"Pembangunan IPA Kapasitas 100 L/dt SPAM Kawasan Gandrungmangu, Karangpucung, Bantarsari Kabupaten Cilacap",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Cilacap (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742423,100000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
643,1,Tender,PEMBANGUNAN JALAN DAN JEMBATAN RUAS JALAN RASAU - JASA - BATAS NEGARA,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22745806,72950000000,0,PELAKSANAAN JALAN NASIONAL WILAYAH II PROVINSI KALBAR
644,1,Tender,Pembangunan TPST Kab. Banyumas Lokasi 2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742413,3500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
645,1,Tender,Pembangunan TPST Kab. Banyumas Lokasi 1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742412,3500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
646,1,Seleksi,"Supervisi Pembangunan IPA Kapasitas 100 L/dt SPAM Kawasan Gandrungmangu, Karangpucung, Bantarsari Kabupaten Cilacap",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Cilacap (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742422,2000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
647,1,Tender,PRESERVASI JALAN SP. PERDAU - BATU AMPAR,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Timur-Kutai Timur (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22745594,50000000000,0,PELAKSANAAN JALAN NASIONAL WILAYAH II PROVINSI KALTIM
648,1,Tender,Supervisi Pembangunan D.I Batang Pangian Kabupaten Dharmasraya[ 1 PAKET],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Barat-Dharmas Raya (Kab.), ","Jasa Lainnya, ",2020-01-01,13,22743872,600000000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR WS BATANGHARI PROVINSI SUMATERA BARAT
649,1,Seleksi,DD Bangunan Penampung Air WS Serayu Bogowonto[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22744755,3489550000,0,633863
650,1,Seleksi,FS Bendungan Gintung Kabupaten Purbalingga,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22744754,2490450000,0,633863
651,1,Seleksi,Desain Penataan Bangunan Tampungan Air Rawa Bendungan Kabupaten Cilacap,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22744753,1990450000,0,633863
652,1,Seleksi,SID Jaringan Irigasi Air Tanah (JIAT) WS POS,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22744756,1590450000,0,633863
653,1,Seleksi,"Studi Amdal dan LARAP sumber Quarry alternatif Bendungan Bener di Desa Guyangan, Desa Kemijing dan Desa Banyuasin[ 1 PKT",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22744752,1990450000,0,633863
654,1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah KALBAR 4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742606,40900782000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT
655,1,Tender,Pembangunan IPA Kapasitas 80 L/ detik SPAM Distrik Tanah Miring Kabupaten Merauke,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua-Merauke (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22743063,54684990000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI PAPUA
656,1,Tender,"Pembangunan Jaringan Perpipaan SPAM IKK Merek mendukung KSPN Danau Toba, Kab. Karo",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Karo (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742090,38200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SUMATERA UTARA
657,1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Sumba Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Sumba Timur (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742915,688000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR
658,1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah KALBAR 5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742607,40900782000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT
659,1,Seleksi,Penyusunan Dokumen Lingkungan Daerah Irigasi Tingal[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22744746,991400000,0,633863
660,1,Seleksi,Supervisi Rehabilitasi dan renovasi sarana prasarana sekolah Kab.Lembata,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Lembata (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742970,1043640000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR
661,1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Timor Tengah Selatan 2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Timor Tengah Selatan (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742917,860000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR
662,1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Rote Ndao,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Rote Ndao (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742911,233000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR
663,1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 7,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742359,9682000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
664,1,Seleksi,Supervisi Rehabilitasi dan Renovasi sarana prasarana Sekolah Kab. Ende,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Ende (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742967,688960000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR
665,1,Tender,Penataan Kawasan Situ Bagendit Kabupaten Garut,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Garut (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742338,100000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
666,1,Tender,"Rehabilitasi dan Renovasi Sarana dan Prasarana Sekolah Kabupaten Kotawaringin Barat,dan Seruyan",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Tengah-Palangka Raya (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742648,9382674000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TENGAH
667,1,Tender,Pembangunan Broncaptering Kapasitas 5 L/dt SPAM Kawasan Desa Krogowanan Kec. Sawangan Kabupaten Magelang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Magelang (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742420,8183450000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
668,1,Tender,"Rehabilitasi dan Renovasi Sarana dan Prasarana Sekolah Kabupaten Pulang Pisau, dan Kapuas",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Tengah-Palangka Raya (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742649,21079950000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TENGAH
669,1,Seleksi,SUPERVISI REHABILITASI DAN RENOVASI SARANA PRASARANA SEKOLAH KAB. PULAU TALIABU,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku Utara-Ternate (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22743044,321720000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU UTARA
670,1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 7,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742353,450000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
671,1,Seleksi,Pengawasan Pembangunan IPLT Kab. Buru (PN3),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Buru (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742985,200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU
672,1,Seleksi,Supervisi Rehabilitasi Sarana Prasarana Sekolah Kab. Manggarai Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Manggarai Timur (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742971,1387440000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR
673,1,Tender,"Pembangunan Sumur Bor Kap 2,5 l/det SPAM Rawan Air  Pulau Workai Desa Longgar, Kec Aru Tengah Selatan, Kab. Kep. Aru",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Kepulauan Aru (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742993,2000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU
674,1,Seleksi,Supervisi Pembangunan TPST Kab. Banyumas Lokasi 6,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742410,300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
675,1,Tender,Pembangunan Jaringan Perpipaan SPAM IKK Ampah Untuk Kawasan IKK Ampah Kabupaten Barito Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Tengah-Palangka Raya (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742645,15521000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TENGAH
676,1,Seleksi,Supervisi Pembangunan TPST Kab. Banyumas Lokasi 5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742409,300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
677,1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Sumba Tengah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Sumba Tengah (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742912,310000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR
678,1,Seleksi,Supervisi Peningkatan Kapasitas TPA Pecuk Kabupaten Indramayu,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Indramayu (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742341,1000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
679,1,Tender,Peningkatan Kapasitas TPA Pecuk Kabupaten Indramayu,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Indramayu (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742342,31000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
680,1,Seleksi,Supervisi rehabilitasi sarana prasarana sekolah Kab. Flores Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Flores Timur (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742969,233360000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR
681,1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742392,13103606000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA BARAT
682,1,Seleksi,SUPERVISI REHABILITASI DAN RENOVASI SARANA PRASARANA SEKOLAH KAB. KEP. SULA dan PULAU TALIABU SUPERVISI,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku Utara-Ternate (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22743043,313560000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU UTARA
683,1,Tender,Pembangunan IPA Kapasitas 50 L/dt Untuk SPAM IKK Ampah Kabupaten Barito Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Tengah-Palangka Raya (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742643,14829000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TENGAH
684,1,Tender,Pembangunan IPA Kapasitas 25 L/dt Untuk SPAM IKK Kumai Kabupaten Kotawarinigin Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Tengah-Kotawaringin Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742642,12662660000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TENGAH
685,1,Seleksi,Pengawasan Pembangnan IPLT Kab. Kep. Tanimbar,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara Barat (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742986,300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU
686,1,Tender,Pembangunan IPLT Kab. Buru (PN3),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Buru (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742984,5000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU
687,1,Seleksi,Supervisi Pembangunan TPST Kab. Banyumas Lokasi 7,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742411,300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
688,1,Seleksi,Supervisi Pembangunan IPA Membran Kap. 5 L/Det SPAM Mendukung Sesko TNI Kota Bandung,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742343,500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT
